id,filename,f1,f1p,f2,f2p,f3,f3p,f4,f4p,f5,f5p,f6,f6p,f1px,f1py,f2px,f2py,f3px,f3py,f4px,f4py,f5px,f5py,f6px,f6py
368,368_Cam.001__3_2_3_10_4_4.jpg,Flch0_azul,3,Flch6_morada,2,Flch1_verde,3,Flch2_naranja,10,Flch3_amarilla,4,Flch4_roja,4,287,325,295,68,123,146,197,208,151,121,222,94
369,369_Cam.000__1_4_2_3_2_1.jpg,Flch0_azul,1,Flch6_morada,4,Flch1_verde,2,Flch2_naranja,3,Flch3_amarilla,2,Flch4_roja,1,87,352,262,93,361,196,295,373,350,331,323,70
370,370_Cam.000__1_5_3_4_6_5.jpg,Flch0_azul,1,Flch6_morada,5,Flch1_verde,3,Flch2_naranja,4,Flch3_amarilla,6,Flch4_roja,5,345,356,325,233,323,109,253,82,208,145,310,152
371,371_Cam.000__1_4_3_1_5_3.jpg,Flch0_azul,1,Flch6_morada,4,Flch1_verde,3,Flch2_naranja,1,Flch3_amarilla,5,Flch4_roja,3,262,34,339,184,284,372,114,44,324,247,265,68
372,372_Cam.003__9_1_3_3_1_1.jpg,Flch0_azul,9,Flch6_morada,1,Flch1_verde,3,Flch2_naranja,3,Flch3_amarilla,1,Flch4_roja,1,260,208,168,13,363,156,67,245,181,418,85,381
373,373_Cam.000__8_4_3_3_2_7.jpg,Flch0_azul,8,Flch6_morada,4,Flch1_verde,3,Flch2_naranja,3,Flch3_amarilla,2,Flch4_roja,7,292,225,139,291,348,285,213,385,206,391,307,244
374,374_Cam.003__2_1_4_7_2_3.jpg,Flch0_azul,2,Flch6_morada,1,Flch1_verde,4,Flch2_naranja,7,Flch3_amarilla,2,Flch4_roja,3,35,187,53,331,88,213,233,287,233,413,381,283
375,375_Cam.001__4_3_2_1_1_2.jpg,Flch0_azul,4,Flch6_morada,3,Flch1_verde,2,Flch2_naranja,1,Flch3_amarilla,1,Flch4_roja,2,288,149,153,325,109,302,359,236,337,295,110,171
376,376_Cam.002__2_2_8_3_3_1.jpg,Flch0_azul,2,Flch6_morada,2,Flch1_verde,8,Flch2_naranja,3,Flch3_amarilla,3,Flch4_roja,1,319,346,40,217,199,205,327,328,329,324,345,106
377,377_Cam.001__3_3_1_2_5_4.jpg,Flch0_azul,3,Flch6_morada,3,Flch1_verde,1,Flch2_naranja,2,Flch3_amarilla,5,Flch4_roja,4,109,266,313,267,231,402,151,353,178,123,119,182
378,378_Cam.001__9_7_2_1_1_2.jpg,Flch0_azul,9,Flch6_morada,7,Flch1_verde,2,Flch2_naranja,1,Flch3_amarilla,1,Flch4_roja,2,208,233,164,265,98,195,106,137,364,265,201,65
379,379_Cam.000__5_1_7_1_3_2.jpg,Flch0_azul,5,Flch6_morada,1,Flch1_verde,7,Flch2_naranja,1,Flch3_amarilla,3,Flch4_roja,2,290,136,381,236,250,141,331,93,120,282,323,370
380,380_Cam.001__1_6_2_2_5_2.jpg,Flch0_azul,1,Flch6_morada,6,Flch1_verde,2,Flch2_naranja,2,Flch3_amarilla,5,Flch4_roja,2,363,248,140,216,146,101,229,370,134,259,184,377
381,381_Cam.000__2_2_2_6_5_1.jpg,Flch0_azul,2,Flch6_morada,2,Flch1_verde,2,Flch2_naranja,6,Flch3_amarilla,5,Flch4_roja,1,162,386,80,266,350,141,194,139,149,266,71,293
382,382_Cam.001__1_7_7_5_7_4.jpg,Flch0_azul,1,Flch6_morada,7,Flch1_verde,7,Flch2_naranja,5,Flch3_amarilla,7,Flch4_roja,4,159,55,154,233,164,247,275,260,197,269,275,290
383,383_Cam.001__2_2_2_5_3_5.jpg,Flch0_azul,2,Flch6_morada,2,Flch1_verde,2,Flch2_naranja,5,Flch3_amarilla,3,Flch4_roja,5,189,377,110,157,319,313,288,252,275,323,163,308
384,384_Cam.002__1_3_6_1_6_2.jpg,Flch0_azul,1,Flch6_morada,3,Flch1_verde,6,Flch2_naranja,1,Flch3_amarilla,6,Flch4_roja,2,40,281,81,199,135,253,115,73,214,174,192,370
385,385_Cam.000__5_3_2_10_5_4.jpg,Flch0_azul,5,Flch6_morada,3,Flch1_verde,2,Flch2_naranja,10,Flch3_amarilla,5,Flch4_roja,4,299,322,311,346,83,175,244,207,169,128,306,113
386,386_Cam.000__3_3_7_9_8_4.jpg,Flch0_azul,3,Flch6_morada,3,Flch1_verde,7,Flch2_naranja,9,Flch3_amarilla,8,Flch4_roja,4,316,122,280,364,256,287,277,234,282,209,237,368
387,387_Cam.000__2_2_5_8_5_2.jpg,Flch0_azul,2,Flch6_morada,2,Flch1_verde,5,Flch2_naranja,8,Flch3_amarilla,5,Flch4_roja,2,239,415,87,123,157,228,236,163,297,127,346,142
388,388_Cam.002__3_3_9_1_6_6.jpg,Flch0_azul,3,Flch6_morada,3,Flch1_verde,9,Flch2_naranja,1,Flch3_amarilla,6,Flch4_roja,6,80,278,352,169,203,260,35,284,152,301,225,321
389,389_Cam.000__1_9_3_7_1_5.jpg,Flch0_azul,1,Flch6_morada,9,Flch1_verde,3,Flch2_naranja,7,Flch3_amarilla,1,Flch4_roja,5,202,426,233,222,356,266,256,299,328,78,188,320
390,390_Cam.003__4_5_1_1_1_3.jpg,Flch0_azul,4,Flch6_morada,5,Flch1_verde,1,Flch2_naranja,1,Flch3_amarilla,1,Flch4_roja,3,215,366,307,305,294,17,145,26,20,228,248,67
391,391_Cam.001__1_5_3_3_6_3.jpg,Flch0_azul,1,Flch6_morada,5,Flch1_verde,3,Flch2_naranja,3,Flch3_amarilla,6,Flch4_roja,3,116,326,184,114,296,105,197,78,233,133,209,79
392,392_Cam.002__4_2_1_3_4_2.jpg,Flch0_azul,4,Flch6_morada,2,Flch1_verde,1,Flch2_naranja,3,Flch3_amarilla,4,Flch4_roja,2,359,228,390,181,246,377,60,236,88,237,216,369
393,393_Cam.003__2_1_7_2_6_3.jpg,Flch0_azul,2,Flch6_morada,1,Flch1_verde,7,Flch2_naranja,2,Flch3_amarilla,6,Flch4_roja,3,46,266,349,375,140,217,74,328,325,246,106,104
394,394_Cam.000__1_7_4_4_6_1.jpg,Flch0_azul,1,Flch6_morada,7,Flch1_verde,4,Flch2_naranja,4,Flch3_amarilla,6,Flch4_roja,1,347,367,282,270,345,226,182,342,272,308,203,9
395,395_Cam.000__4_1_1_2_1_7.jpg,Flch0_azul,4,Flch6_morada,1,Flch1_verde,1,Flch2_naranja,2,Flch3_amarilla,1,Flch4_roja,7,334,276,379,231,318,71,278,62,359,342,220,145
396,396_Cam.003__8_9_4_1_1_2.jpg,Flch0_azul,8,Flch6_morada,9,Flch1_verde,4,Flch2_naranja,1,Flch3_amarilla,1,Flch4_roja,2,185,190,205,237,338,146,423,201,217,424,349,343
397,397_Cam.002__4_5_4_2_2_9.jpg,Flch0_azul,4,Flch6_morada,5,Flch1_verde,4,Flch2_naranja,2,Flch3_amarilla,2,Flch4_roja,9,77,238,337,222,354,259,91,140,335,332,214,267
398,398_Cam.003__4_9_4_4_1_5.jpg,Flch0_azul,4,Flch6_morada,9,Flch1_verde,4,Flch2_naranja,4,Flch3_amarilla,1,Flch4_roja,5,273,364,198,211,173,94,70,233,87,390,201,343
399,399_Cam.000__8_1_6_1_5_2.jpg,Flch0_azul,8,Flch6_morada,1,Flch1_verde,6,Flch2_naranja,1,Flch3_amarilla,5,Flch4_roja,2,283,226,191,432,186,160,344,112,323,286,356,182
400,400_Cam.003__1_7_2_3_4_4.jpg,Flch0_azul,1,Flch6_morada,7,Flch1_verde,2,Flch2_naranja,3,Flch3_amarilla,4,Flch4_roja,4,176,10,142,211,196,413,101,332,257,366,153,348
401,401_Cam.000__1_2_3_8_1_6.jpg,Flch0_azul,1,Flch6_morada,2,Flch1_verde,3,Flch2_naranja,8,Flch3_amarilla,1,Flch4_roja,6,340,92,227,42,311,351,287,245,354,325,169,237
402,402_Cam.002__1_2_3_3_9_2.jpg,Flch0_azul,1,Flch6_morada,2,Flch1_verde,3,Flch2_naranja,3,Flch3_amarilla,9,Flch4_roja,2,32,194,397,193,344,315,63,218,207,236,126,342
403,403_Cam.002__7_4_9_3_3_3.jpg,Flch0_azul,7,Flch6_morada,4,Flch1_verde,9,Flch2_naranja,3,Flch3_amarilla,3,Flch4_roja,3,195,300,107,286,189,269,364,172,380,260,315,336
404,404_Cam.000__6_4_6_1_2_2.jpg,Flch0_azul,6,Flch6_morada,4,Flch1_verde,6,Flch2_naranja,1,Flch3_amarilla,2,Flch4_roja,2,240,320,345,245,241,322,344,104,94,133,180,385
405,405_Cam.000__5_5_2_5_5_4.jpg,Flch0_azul,5,Flch6_morada,5,Flch1_verde,2,Flch2_naranja,5,Flch3_amarilla,5,Flch4_roja,4,181,132,270,109,364,250,289,136,303,141,326,167
406,406_Cam.003__3_2_5_7_5_6.jpg,Flch0_azul,3,Flch6_morada,2,Flch1_verde,5,Flch2_naranja,7,Flch3_amarilla,5,Flch4_roja,6,245,388,45,198,289,112,146,219,329,267,141,271
407,407_Cam.001__2_2_8_7_5_1.jpg,Flch0_azul,2,Flch6_morada,2,Flch1_verde,8,Flch2_naranja,7,Flch3_amarilla,5,Flch4_roja,1,95,253,255,47,230,194,213,270,292,241,372,246
408,408_Cam.003__8_4_1_5_2_1.jpg,Flch0_azul,8,Flch6_morada,4,Flch1_verde,1,Flch2_naranja,5,Flch3_amarilla,2,Flch4_roja,1,203,159,292,351,47,329,342,174,361,327,91,379
409,409_Cam.001__7_1_1_4_2_8.jpg,Flch0_azul,7,Flch6_morada,1,Flch1_verde,1,Flch2_naranja,4,Flch3_amarilla,2,Flch4_roja,8,183,158,163,376,150,367,281,122,340,282,221,248
410,410_Cam.003__3_1_5_1_2_3.jpg,Flch0_azul,3,Flch6_morada,1,Flch1_verde,5,Flch2_naranja,1,Flch3_amarilla,2,Flch4_roja,3,261,54,274,8,314,301,23,189,404,272,328,352
411,411_Cam.003__7_2_4_6_2_5.jpg,Flch0_azul,7,Flch6_morada,2,Flch1_verde,4,Flch2_naranja,6,Flch3_amarilla,2,Flch4_roja,5,278,257,391,122,186,347,326,201,39,234,138,117
412,412_Cam.002__5_6_3_3_5_2.jpg,Flch0_azul,5,Flch6_morada,6,Flch1_verde,3,Flch2_naranja,3,Flch3_amarilla,5,Flch4_roja,2,149,304,172,314,298,350,148,342,117,293,91,133
413,413_Cam.002__6_5_4_3_7_1.jpg,Flch0_azul,6,Flch6_morada,5,Flch1_verde,4,Flch2_naranja,3,Flch3_amarilla,7,Flch4_roja,1,297,292,167,327,271,141,248,107,251,296,36,191
414,414_Cam.001__10_8_8_5_1_7.jpg,Flch0_azul,10,Flch6_morada,8,Flch1_verde,8,Flch2_naranja,5,Flch3_amarilla,1,Flch4_roja,7,195,220,241,205,173,253,263,127,82,226,233,156
415,415_Cam.003__7_2_3_3_4_4.jpg,Flch0_azul,7,Flch6_morada,2,Flch1_verde,3,Flch2_naranja,3,Flch3_amarilla,4,Flch4_roja,4,186,280,152,403,56,253,221,64,349,287,358,234
416,416_Cam.003__2_2_4_6_2_3.jpg,Flch0_azul,2,Flch6_morada,2,Flch1_verde,4,Flch2_naranja,6,Flch3_amarilla,2,Flch4_roja,3,268,36,150,59,81,245,154,280,405,188,60,282
417,417_Cam.002__7_8_2_8_4_1.jpg,Flch0_azul,7,Flch6_morada,8,Flch1_verde,2,Flch2_naranja,8,Flch3_amarilla,4,Flch4_roja,1,144,260,208,283,280,83,220,283,294,150,317,80
418,418_Cam.003__1_4_2_9_4_2.jpg,Flch0_azul,1,Flch6_morada,4,Flch1_verde,2,Flch2_naranja,9,Flch3_amarilla,4,Flch4_roja,2,19,224,200,352,101,353,237,194,70,243,400,238
419,419_Cam.002__8_1_1_2_6_1.jpg,Flch0_azul,8,Flch6_morada,1,Flch1_verde,1,Flch2_naranja,2,Flch3_amarilla,6,Flch4_roja,1,194,224,83,337,297,378,364,304,154,195,73,321
420,420_Cam.001__5_5_1_7_3_3.jpg,Flch0_azul,5,Flch6_morada,5,Flch1_verde,1,Flch2_naranja,7,Flch3_amarilla,3,Flch4_roja,3,187,109,223,316,272,39,243,164,153,333,208,358
421,421_Cam.000__6_2_2_3_4_5.jpg,Flch0_azul,6,Flch6_morada,2,Flch1_verde,2,Flch2_naranja,3,Flch3_amarilla,4,Flch4_roja,5,321,224,106,121,87,179,327,323,177,332,268,109
422,422_Cam.002__3_3_8_4_1_2.jpg,Flch0_azul,3,Flch6_morada,3,Flch1_verde,8,Flch2_naranja,4,Flch3_amarilla,1,Flch4_roja,2,262,362,112,324,200,295,114,291,42,140,392,229
423,423_Cam.002__2_3_2_4_1_1.jpg,Flch0_azul,2,Flch6_morada,3,Flch1_verde,2,Flch2_naranja,4,Flch3_amarilla,1,Flch4_roja,1,164,369,345,315,388,161,365,228,317,358,88,344
424,424_Cam.000__1_5_7_9_3_8.jpg,Flch0_azul,1,Flch6_morada,5,Flch1_verde,7,Flch2_naranja,9,Flch3_amarilla,3,Flch4_roja,8,335,88,159,178,191,190,228,223,167,357,282,198
425,425_Cam.002__3_7_1_3_3_3.jpg,Flch0_azul,3,Flch6_morada,7,Flch1_verde,1,Flch2_naranja,3,Flch3_amarilla,3,Flch4_roja,3,349,162,260,190,414,283,94,301,349,317,178,113
426,426_Cam.002__2_3_1_2_2_1.jpg,Flch0_azul,2,Flch6_morada,3,Flch1_verde,1,Flch2_naranja,2,Flch3_amarilla,2,Flch4_roja,1,131,114,73,274,284,70,41,181,47,254,218,385
427,427_Cam.001__2_3_2_9_5_5.jpg,Flch0_azul,2,Flch6_morada,3,Flch1_verde,2,Flch2_naranja,9,Flch3_amarilla,5,Flch4_roja,5,244,360,155,339,106,157,181,204,271,135,244,119
428,428_Cam.003__3_3_5_3_5_3.jpg,Flch0_azul,3,Flch6_morada,3,Flch1_verde,5,Flch2_naranja,3,Flch3_amarilla,5,Flch4_roja,3,149,374,160,62,276,335,289,69,220,108,186,51
429,429_Cam.003__2_3_6_6_6_7.jpg,Flch0_azul,2,Flch6_morada,3,Flch1_verde,6,Flch2_naranja,6,Flch3_amarilla,6,Flch4_roja,7,374,114,311,346,135,190,215,311,205,116,217,143
430,430_Cam.003__2_4_2_2_1_6.jpg,Flch0_azul,2,Flch6_morada,4,Flch1_verde,2,Flch2_naranja,2,Flch3_amarilla,1,Flch4_roja,6,72,312,94,298,108,66,91,73,427,194,131,254
431,431_Cam.001__1_2_5_1_3_4.jpg,Flch0_azul,1,Flch6_morada,2,Flch1_verde,5,Flch2_naranja,1,Flch3_amarilla,3,Flch4_roja,4,252,388,343,276,200,324,326,89,192,358,304,202
432,432_Cam.003__9_2_1_9_5_4.jpg,Flch0_azul,9,Flch6_morada,2,Flch1_verde,1,Flch2_naranja,9,Flch3_amarilla,5,Flch4_roja,4,190,223,376,333,108,408,250,195,270,101,314,121
433,433_Cam.000__9_2_8_5_2_3.jpg,Flch0_azul,9,Flch6_morada,2,Flch1_verde,8,Flch2_naranja,5,Flch3_amarilla,2,Flch4_roja,3,220,200,296,378,272,174,202,338,107,88,340,166
434,434_Cam.002__7_9_3_6_7_3.jpg,Flch0_azul,7,Flch6_morada,9,Flch1_verde,3,Flch2_naranja,6,Flch3_amarilla,7,Flch4_roja,3,294,228,254,237,141,343,151,291,160,235,299,350
435,435_Cam.000__4_3_2_6_2_1.jpg,Flch0_azul,4,Flch6_morada,3,Flch1_verde,2,Flch2_naranja,6,Flch3_amarilla,2,Flch4_roja,1,299,119,350,235,276,50,228,115,342,130,311,57
436,436_Cam.003__5_1_3_1_5_3.jpg,Flch0_azul,5,Flch6_morada,1,Flch1_verde,3,Flch2_naranja,1,Flch3_amarilla,5,Flch4_roja,3,110,280,163,421,208,50,303,407,233,93,384,213
437,437_Cam.002__3_1_1_2_5_1.jpg,Flch0_azul,3,Flch6_morada,1,Flch1_verde,1,Flch2_naranja,2,Flch3_amarilla,5,Flch4_roja,1,66,256,46,287,24,194,317,114,112,206,415,191
438,438_Cam.003__7_1_3_4_3_3.jpg,Flch0_azul,7,Flch6_morada,1,Flch1_verde,3,Flch2_naranja,4,Flch3_amarilla,3,Flch4_roja,3,146,173,150,429,364,286,325,115,244,394,389,233
439,439_Cam.003__1_2_2_4_3_4.jpg,Flch0_azul,1,Flch6_morada,2,Flch1_verde,2,Flch2_naranja,4,Flch3_amarilla,3,Flch4_roja,4,362,72,164,396,296,40,304,102,122,97,69,225
440,440_Cam.000__4_7_3_1_8_6.jpg,Flch0_azul,4,Flch6_morada,7,Flch1_verde,3,Flch2_naranja,1,Flch3_amarilla,8,Flch4_roja,6,159,131,284,175,154,344,276,414,279,267,226,309
441,441_Cam.000__2_1_8_5_7_3.jpg,Flch0_azul,2,Flch6_morada,1,Flch1_verde,8,Flch2_naranja,5,Flch3_amarilla,7,Flch4_roja,3,347,151,290,34,229,165,302,322,284,271,177,71
442,442_Cam.002__2_3_7_4_1_1.jpg,Flch0_azul,2,Flch6_morada,3,Flch1_verde,7,Flch2_naranja,4,Flch3_amarilla,1,Flch4_roja,1,35,240,217,365,300,257,97,263,156,62,19,193
443,443_Cam.002__2_2_3_4_3_9.jpg,Flch0_azul,2,Flch6_morada,2,Flch1_verde,3,Flch2_naranja,4,Flch3_amarilla,3,Flch4_roja,9,294,107,327,337,227,364,221,130,298,112,245,259
444,444_Cam.002__4_3_1_2_4_4.jpg,Flch0_azul,4,Flch6_morada,3,Flch1_verde,1,Flch2_naranja,2,Flch3_amarilla,4,Flch4_roja,4,346,190,250,352,425,228,52,248,89,200,343,198
445,445_Cam.001__6_6_3_5_4_2.jpg,Flch0_azul,6,Flch6_morada,6,Flch1_verde,3,Flch2_naranja,5,Flch3_amarilla,4,Flch4_roja,2,263,183,181,147,251,354,277,161,301,196,343,241
446,446_Cam.002__5_2_5_3_5_1.jpg,Flch0_azul,5,Flch6_morada,2,Flch1_verde,5,Flch2_naranja,3,Flch3_amarilla,5,Flch4_roja,1,251,325,179,362,337,244,357,299,271,326,301,371
447,447_Cam.002__9_1_1_3_6_1.jpg,Flch0_azul,9,Flch6_morada,1,Flch1_verde,1,Flch2_naranja,3,Flch3_amarilla,6,Flch4_roja,1,248,237,123,72,428,256,121,133,145,201,290,373
448,448_Cam.002__3_1_1_4_5_9.jpg,Flch0_azul,3,Flch6_morada,1,Flch1_verde,1,Flch2_naranja,4,Flch3_amarilla,5,Flch4_roja,9,83,193,142,365,175,60,247,339,261,327,207,237
449,449_Cam.002__2_5_1_2_2_1.jpg,Flch0_azul,2,Flch6_morada,5,Flch1_verde,1,Flch2_naranja,2,Flch3_amarilla,2,Flch4_roja,1,36,239,145,315,276,76,323,114,392,227,121,361
450,450_Cam.000__9_2_3_2_2_7.jpg,Flch0_azul,9,Flch6_morada,2,Flch1_verde,3,Flch2_naranja,2,Flch3_amarilla,2,Flch4_roja,7,238,247,353,317,204,380,270,401,300,65,296,215
451,451_Cam.002__3_5_2_3_5_5.jpg,Flch0_azul,3,Flch6_morada,5,Flch1_verde,2,Flch2_naranja,3,Flch3_amarilla,5,Flch4_roja,5,285,109,125,191,358,123,71,201,106,272,286,174
452,452_Cam.000__6_8_6_4_2_1.jpg,Flch0_azul,6,Flch6_morada,8,Flch1_verde,6,Flch2_naranja,4,Flch3_amarilla,2,Flch4_roja,1,322,233,233,173,291,304,146,309,234,37,69,198
453,453_Cam.001__2_2_2_4_1_3.jpg,Flch0_azul,2,Flch6_morada,2,Flch1_verde,2,Flch2_naranja,4,Flch3_amarilla,1,Flch4_roja,3,347,183,305,78,343,144,302,239,177,57,206,346
454,454_Cam.000__1_3_7_2_3_2.jpg,Flch0_azul,1,Flch6_morada,3,Flch1_verde,7,Flch2_naranja,2,Flch3_amarilla,3,Flch4_roja,2,63,265,193,64,302,211,85,239,322,342,110,99
455,455_Cam.000__2_2_4_6_4_2.jpg,Flch0_azul,2,Flch6_morada,2,Flch1_verde,4,Flch2_naranja,6,Flch3_amarilla,4,Flch4_roja,2,81,243,84,196,168,112,287,294,342,192,233,43
456,456_Cam.001__3_3_7_6_8_7.jpg,Flch0_azul,3,Flch6_morada,3,Flch1_verde,7,Flch2_naranja,6,Flch3_amarilla,8,Flch4_roja,7,291,107,302,123,172,176,267,207,231,168,200,139
457,457_Cam.001__6_5_8_2_3_9.jpg,Flch0_azul,6,Flch6_morada,5,Flch1_verde,8,Flch2_naranja,2,Flch3_amarilla,3,Flch4_roja,9,210,134,156,296,217,167,109,151,325,253,226,204
458,458_Cam.002__1_1_6_2_2_2.jpg,Flch0_azul,1,Flch6_morada,1,Flch1_verde,6,Flch2_naranja,2,Flch3_amarilla,2,Flch4_roja,2,260,376,65,323,121,237,392,241,107,122,63,150
459,459_Cam.003__9_6_4_6_7_7.jpg,Flch0_azul,9,Flch6_morada,6,Flch1_verde,4,Flch2_naranja,6,Flch3_amarilla,7,Flch4_roja,7,212,190,267,314,77,236,210,307,210,137,295,215
460,460_Cam.002__7_7_6_1_8_9.jpg,Flch0_azul,7,Flch6_morada,7,Flch1_verde,6,Flch2_naranja,1,Flch3_amarilla,8,Flch4_roja,9,214,308,264,296,170,178,58,146,203,217,252,241
461,461_Cam.003__1_8_1_1_2_2.jpg,Flch0_azul,1,Flch6_morada,8,Flch1_verde,1,Flch2_naranja,1,Flch3_amarilla,2,Flch4_roja,2,305,421,255,162,123,416,93,60,323,384,129,48
462,462_Cam.002__7_3_4_8_3_1.jpg,Flch0_azul,7,Flch6_morada,3,Flch1_verde,4,Flch2_naranja,8,Flch3_amarilla,3,Flch4_roja,1,199,303,65,205,210,138,210,208,289,116,133,365
463,463_Cam.001__5_6_2_2_3_2.jpg,Flch0_azul,5,Flch6_morada,6,Flch1_verde,2,Flch2_naranja,2,Flch3_amarilla,3,Flch4_roja,2,137,232,226,294,105,166,213,60,121,156,271,71
464,464_Cam.001__7_1_2_4_2_6.jpg,Flch0_azul,7,Flch6_morada,1,Flch1_verde,2,Flch2_naranja,4,Flch3_amarilla,2,Flch4_roja,6,248,172,116,116,339,259,180,340,96,264,181,139
465,465_Cam.001__2_3_2_3_2_1.jpg,Flch0_azul,2,Flch6_morada,3,Flch1_verde,2,Flch2_naranja,3,Flch3_amarilla,2,Flch4_roja,1,287,337,264,74,240,54,263,334,164,72,347,129
466,466_Cam.003__6_3_2_4_4_4.jpg,Flch0_azul,6,Flch6_morada,3,Flch1_verde,2,Flch2_naranja,4,Flch3_amarilla,4,Flch4_roja,4,150,276,290,367,392,170,138,107,302,336,154,83
467,467_Cam.000__1_2_4_2_4_6.jpg,Flch0_azul,1,Flch6_morada,2,Flch1_verde,4,Flch2_naranja,2,Flch3_amarilla,4,Flch4_roja,6,344,361,309,71,338,262,99,159,216,360,279,316
468,468_Cam.003__6_5_3_6_2_3.jpg,Flch0_azul,6,Flch6_morada,5,Flch1_verde,3,Flch2_naranja,6,Flch3_amarilla,2,Flch4_roja,3,249,312,164,123,77,149,265,118,65,320,328,338
469,469_Cam.002__1_6_2_6_9_6.jpg,Flch0_azul,1,Flch6_morada,6,Flch1_verde,2,Flch2_naranja,6,Flch3_amarilla,9,Flch4_roja,6,18,181,232,325,104,328,121,227,189,232,136,210
470,470_Cam.000__2_6_3_2_6_4.jpg,Flch0_azul,2,Flch6_morada,6,Flch1_verde,3,Flch2_naranja,2,Flch3_amarilla,6,Flch4_roja,4,109,95,281,136,347,196,339,352,293,302,244,77
471,471_Cam.003__1_3_4_2_6_1.jpg,Flch0_azul,1,Flch6_morada,3,Flch1_verde,4,Flch2_naranja,2,Flch3_amarilla,6,Flch4_roja,1,333,407,59,226,199,75,211,415,289,277,115,35
472,472_Cam.002__7_2_2_6_7_5.jpg,Flch0_azul,7,Flch6_morada,2,Flch1_verde,2,Flch2_naranja,6,Flch3_amarilla,7,Flch4_roja,5,273,296,201,88,66,175,318,246,283,206,309,295
473,473_Cam.002__2_2_3_4_1_3.jpg,Flch0_azul,2,Flch6_morada,2,Flch1_verde,3,Flch2_naranja,4,Flch3_amarilla,1,Flch4_roja,3,365,145,260,363,137,125,355,204,383,128,133,138
474,474_Cam.003__8_1_7_3_3_2.jpg,Flch0_azul,8,Flch6_morada,1,Flch1_verde,7,Flch2_naranja,3,Flch3_amarilla,3,Flch4_roja,2,262,171,192,433,253,291,372,159,397,222,191,402
475,475_Cam.001__2_2_6_8_1_1.jpg,Flch0_azul,2,Flch6_morada,2,Flch1_verde,6,Flch2_naranja,8,Flch3_amarilla,1,Flch4_roja,1,108,167,251,65,267,164,218,259,216,387,354,259
476,476_Cam.000__5_2_1_4_1_3.jpg,Flch0_azul,5,Flch6_morada,2,Flch1_verde,1,Flch2_naranja,4,Flch3_amarilla,1,Flch4_roja,3,164,260,365,277,278,43,283,343,327,390,165,369
477,477_Cam.000__1_1_6_8_1_2.jpg,Flch0_azul,1,Flch6_morada,1,Flch1_verde,6,Flch2_naranja,8,Flch3_amarilla,1,Flch4_roja,2,225,422,361,326,315,216,279,195,152,393,108,316
478,478_Cam.003__2_6_6_7_3_5.jpg,Flch0_azul,2,Flch6_morada,6,Flch1_verde,6,Flch2_naranja,7,Flch3_amarilla,3,Flch4_roja,5,126,390,152,142,173,316,181,142,326,105,244,106
479,479_Cam.001__5_8_1_1_2_5.jpg,Flch0_azul,5,Flch6_morada,8,Flch1_verde,1,Flch2_naranja,1,Flch3_amarilla,2,Flch4_roja,5,220,108,201,164,279,42,314,345,338,245,130,210
480,480_Cam.002__4_1_1_2_6_2.jpg,Flch0_azul,4,Flch6_morada,1,Flch1_verde,1,Flch2_naranja,2,Flch3_amarilla,6,Flch4_roja,2,361,236,288,66,172,54,79,314,283,187,139,350
481,481_Cam.001__3_6_5_4_5_1.jpg,Flch0_azul,3,Flch6_morada,6,Flch1_verde,5,Flch2_naranja,4,Flch3_amarilla,5,Flch4_roja,1,330,233,264,251,191,315,302,172,191,123,127,343
482,482_Cam.001__7_5_4_4_2_6.jpg,Flch0_azul,7,Flch6_morada,5,Flch1_verde,4,Flch2_naranja,4,Flch3_amarilla,2,Flch4_roja,6,178,279,209,102,177,333,209,95,309,328,172,276
483,483_Cam.001__5_2_7_3_2_4.jpg,Flch0_azul,5,Flch6_morada,2,Flch1_verde,7,Flch2_naranja,3,Flch3_amarilla,2,Flch4_roja,4,171,310,305,74,171,267,168,83,99,270,263,309
484,484_Cam.000__5_6_1_3_2_2.jpg,Flch0_azul,5,Flch6_morada,6,Flch1_verde,1,Flch2_naranja,3,Flch3_amarilla,2,Flch4_roja,2,320,175,175,270,65,194,355,263,368,234,202,26
485,485_Cam.001__7_7_1_2_5_4.jpg,Flch0_azul,7,Flch6_morada,7,Flch1_verde,1,Flch2_naranja,2,Flch3_amarilla,5,Flch4_roja,4,155,224,179,265,265,39,220,369,157,141,117,209
486,486_Cam.000__3_7_6_5_9_5.jpg,Flch0_azul,3,Flch6_morada,7,Flch1_verde,6,Flch2_naranja,5,Flch3_amarilla,9,Flch4_roja,5,108,224,286,280,303,293,326,268,260,201,171,131
487,487_Cam.002__5_5_6_3_4_9.jpg,Flch0_azul,5,Flch6_morada,5,Flch1_verde,6,Flch2_naranja,3,Flch3_amarilla,4,Flch4_roja,9,106,230,344,229,125,272,294,350,338,193,261,258
488,488_Cam.001__3_4_1_1_1_1.jpg,Flch0_azul,3,Flch6_morada,4,Flch1_verde,1,Flch2_naranja,1,Flch3_amarilla,1,Flch4_roja,1,287,329,313,234,111,324,189,42,231,399,169,52
489,489_Cam.000__7_8_5_2_3_7.jpg,Flch0_azul,7,Flch6_morada,8,Flch1_verde,5,Flch2_naranja,2,Flch3_amarilla,3,Flch4_roja,7,276,281,204,225,279,125,144,58,266,370,216,288
490,490_Cam.003__8_3_3_4_9_6.jpg,Flch0_azul,8,Flch6_morada,3,Flch1_verde,3,Flch2_naranja,4,Flch3_amarilla,9,Flch4_roja,6,274,235,146,62,106,338,313,314,264,222,316,219
