id,filename,f1,f1p,f2,f2p,f3,f3p,f4,f4p,f5,f5p,f6,f6p,f1px,f1py,f2px,f2py,f3px,f3py,f4px,f4py,f5px,f5py,f6px,f6py
4876,4876_Cam.003__5_1_5_7_5_5.jpg,Flch0_azul,5,Flch6_morada,1,Flch1_verde,5,Flch2_naranja,7,Flch3_amarilla,5,Flch4_roja,5,102,269,149,415,318,283,148,264,122,285,103,206
4877,4877_Cam.003__2_3_7_3_1_7.jpg,Flch0_azul,2,Flch6_morada,3,Flch1_verde,7,Flch2_naranja,3,Flch3_amarilla,1,Flch4_roja,7,45,232,208,392,235,294,135,359,109,45,171,167
4878,4878_Cam.002__2_2_8_9_2_2.jpg,Flch0_azul,2,Flch6_morada,2,Flch1_verde,8,Flch2_naranja,9,Flch3_amarilla,2,Flch4_roja,2,92,321,39,225,214,211,199,262,380,160,306,101
4879,4879_Cam.001__1_2_8_3_3_1.jpg,Flch0_azul,1,Flch6_morada,2,Flch1_verde,8,Flch2_naranja,3,Flch3_amarilla,3,Flch4_roja,1,120,332,261,52,232,171,211,359,315,178,251,42
4880,4880_Cam.002__1_8_5_4_6_4.jpg,Flch0_azul,1,Flch6_morada,8,Flch1_verde,5,Flch2_naranja,4,Flch3_amarilla,6,Flch4_roja,4,346,102,203,290,126,208,170,130,306,197,270,335
4881,4881_Cam.000__4_3_7_3_4_5.jpg,Flch0_azul,4,Flch6_morada,3,Flch1_verde,7,Flch2_naranja,3,Flch3_amarilla,4,Flch4_roja,5,171,313,114,147,309,221,330,338,137,164,274,123
4882,4882_Cam.002__2_6_3_8_5_6.jpg,Flch0_azul,2,Flch6_morada,6,Flch1_verde,3,Flch2_naranja,8,Flch3_amarilla,5,Flch4_roja,6,92,320,226,320,167,346,170,235,331,216,127,271
4883,4883_Cam.001__5_2_6_2_3_3.jpg,Flch0_azul,5,Flch6_morada,2,Flch1_verde,6,Flch2_naranja,2,Flch3_amarilla,3,Flch4_roja,3,127,240,330,261,163,279,321,318,107,185,143,112
4884,4884_Cam.000__1_4_5_4_3_1.jpg,Flch0_azul,1,Flch6_morada,4,Flch1_verde,5,Flch2_naranja,4,Flch3_amarilla,3,Flch4_roja,1,188,5,230,78,219,343,341,263,171,360,303,47
4885,4885_Cam.003__7_7_6_3_2_2.jpg,Flch0_azul,7,Flch6_morada,7,Flch1_verde,6,Flch2_naranja,3,Flch3_amarilla,2,Flch4_roja,2,151,177,302,219,235,307,137,69,266,43,198,45
4886,4886_Cam.000__2_1_4_5_3_1.jpg,Flch0_azul,2,Flch6_morada,1,Flch1_verde,4,Flch2_naranja,5,Flch3_amarilla,3,Flch4_roja,1,314,81,333,369,309,115,327,182,222,390,181,413
4887,4887_Cam.002__3_2_4_2_1_2.jpg,Flch0_azul,3,Flch6_morada,2,Flch1_verde,4,Flch2_naranja,2,Flch3_amarilla,1,Flch4_roja,2,315,141,316,350,334,290,310,360,389,322,385,291
4888,4888_Cam.001__3_1_1_3_2_8.jpg,Flch0_azul,3,Flch6_morada,1,Flch1_verde,1,Flch2_naranja,3,Flch3_amarilla,2,Flch4_roja,8,162,340,122,340,259,45,114,239,154,350,172,184
4889,4889_Cam.003__1_3_1_2_5_1.jpg,Flch0_azul,1,Flch6_morada,3,Flch1_verde,1,Flch2_naranja,2,Flch3_amarilla,5,Flch4_roja,1,408,308,215,386,293,408,198,416,207,103,430,242
4890,4890_Cam.001__5_1_4_2_7_9.jpg,Flch0_azul,5,Flch6_morada,1,Flch1_verde,4,Flch2_naranja,2,Flch3_amarilla,7,Flch4_roja,9,132,237,341,318,194,96,188,380,160,173,219,187
4891,4891_Cam.001__4_9_6_2_1_4.jpg,Flch0_azul,4,Flch6_morada,9,Flch1_verde,6,Flch2_naranja,2,Flch3_amarilla,1,Flch4_roja,4,136,275,225,215,151,176,197,58,273,370,151,120
4892,4892_Cam.003__2_8_5_1_7_1.jpg,Flch0_azul,2,Flch6_morada,8,Flch1_verde,5,Flch2_naranja,1,Flch3_amarilla,7,Flch4_roja,1,206,31,172,202,137,295,176,427,223,151,289,24
4893,4893_Cam.001__3_2_1_1_5_3.jpg,Flch0_azul,3,Flch6_morada,2,Flch1_verde,1,Flch2_naranja,1,Flch3_amarilla,5,Flch4_roja,3,113,266,343,254,114,119,102,141,274,163,207,73
4894,4894_Cam.002__2_3_4_1_8_4.jpg,Flch0_azul,2,Flch6_morada,3,Flch1_verde,4,Flch2_naranja,1,Flch3_amarilla,8,Flch4_roja,4,65,163,377,205,91,247,409,292,178,241,105,290
4895,4895_Cam.003__7_3_5_7_7_2.jpg,Flch0_azul,7,Flch6_morada,3,Flch1_verde,5,Flch2_naranja,7,Flch3_amarilla,7,Flch4_roja,2,302,236,350,109,260,340,191,283,163,253,330,67
4896,4896_Cam.003__3_1_4_3_8_4.jpg,Flch0_azul,3,Flch6_morada,1,Flch1_verde,4,Flch2_naranja,3,Flch3_amarilla,8,Flch4_roja,4,201,384,380,345,374,226,358,126,259,263,332,127
4897,4897_Cam.001__5_1_1_1_8_4.jpg,Flch0_azul,5,Flch6_morada,1,Flch1_verde,1,Flch2_naranja,1,Flch3_amarilla,8,Flch4_roja,4,236,106,95,259,106,123,270,46,232,191,287,297
4898,4898_Cam.002__1_6_1_6_8_5.jpg,Flch0_azul,1,Flch6_morada,6,Flch1_verde,1,Flch2_naranja,6,Flch3_amarilla,8,Flch4_roja,5,425,213,298,283,125,368,271,309,247,216,216,328
4899,4899_Cam.003__4_1_5_2_3_6.jpg,Flch0_azul,4,Flch6_morada,1,Flch1_verde,5,Flch2_naranja,2,Flch3_amarilla,3,Flch4_roja,6,136,115,353,59,327,172,185,407,74,138,288,278
4900,4900_Cam.003__7_4_2_3_5_9.jpg,Flch0_azul,7,Flch6_morada,4,Flch1_verde,2,Flch2_naranja,3,Flch3_amarilla,5,Flch4_roja,9,240,146,167,92,142,385,87,141,334,155,191,188
4901,4901_Cam.001__8_9_3_5_3_2.jpg,Flch0_azul,8,Flch6_morada,9,Flch1_verde,3,Flch2_naranja,5,Flch3_amarilla,3,Flch4_roja,2,241,220,225,194,333,176,134,257,199,77,339,145
4902,4902_Cam.001__4_3_4_5_5_1.jpg,Flch0_azul,4,Flch6_morada,3,Flch1_verde,4,Flch2_naranja,5,Flch3_amarilla,5,Flch4_roja,1,313,233,128,154,308,231,136,242,270,151,115,119
4903,4903_Cam.000__3_1_5_4_1_4.jpg,Flch0_azul,3,Flch6_morada,1,Flch1_verde,5,Flch2_naranja,4,Flch3_amarilla,1,Flch4_roja,4,269,388,368,296,177,146,314,318,210,15,159,314
4904,4904_Cam.003__5_6_4_4_6_6.jpg,Flch0_azul,5,Flch6_morada,6,Flch1_verde,4,Flch2_naranja,4,Flch3_amarilla,6,Flch4_roja,6,146,309,292,274,127,321,88,287,280,133,285,280
4905,4905_Cam.000__2_4_4_5_9_2.jpg,Flch0_azul,2,Flch6_morada,4,Flch1_verde,4,Flch2_naranja,5,Flch3_amarilla,9,Flch4_roja,2,124,364,140,165,319,307,278,117,268,202,159,381
4906,4906_Cam.002__5_6_1_5_2_5.jpg,Flch0_azul,5,Flch6_morada,6,Flch1_verde,1,Flch2_naranja,5,Flch3_amarilla,2,Flch4_roja,5,113,221,293,299,163,72,176,146,349,328,347,242
4907,4907_Cam.002__10_7_2_1_5_7.jpg,Flch0_azul,10,Flch6_morada,7,Flch1_verde,2,Flch2_naranja,1,Flch3_amarilla,5,Flch4_roja,7,215,249,256,197,37,210,138,62,178,162,297,249
4908,4908_Cam.001__1_6_9_4_4_9.jpg,Flch0_azul,1,Flch6_morada,6,Flch1_verde,9,Flch2_naranja,4,Flch3_amarilla,4,Flch4_roja,9,184,41,201,133,202,187,217,94,274,307,218,223
4909,4909_Cam.002__1_6_7_7_1_1.jpg,Flch0_azul,1,Flch6_morada,6,Flch1_verde,7,Flch2_naranja,7,Flch3_amarilla,1,Flch4_roja,1,176,377,201,180,295,252,156,249,29,249,205,66
4910,4910_Cam.000__3_7_2_1_6_1.jpg,Flch0_azul,3,Flch6_morada,7,Flch1_verde,2,Flch2_naranja,1,Flch3_amarilla,6,Flch4_roja,1,348,286,225,277,174,396,182,15,302,172,59,225
4911,4911_Cam.000__8_5_1_4_8_8.jpg,Flch0_azul,8,Flch6_morada,5,Flch1_verde,1,Flch2_naranja,4,Flch3_amarilla,8,Flch4_roja,8,204,209,308,137,373,277,296,350,283,248,275,191
4912,4912_Cam.001__10_3_5_7_7_8.jpg,Flch0_azul,10,Flch6_morada,3,Flch1_verde,5,Flch2_naranja,7,Flch3_amarilla,7,Flch4_roja,8,195,218,135,321,149,289,186,278,215,285,200,170
4913,4913_Cam.003__3_2_3_2_1_4.jpg,Flch0_azul,3,Flch6_morada,2,Flch1_verde,3,Flch2_naranja,2,Flch3_amarilla,1,Flch4_roja,4,341,330,77,322,104,349,102,65,78,71,241,365
4914,4914_Cam.003__1_3_9_6_6_4.jpg,Flch0_azul,1,Flch6_morada,3,Flch1_verde,9,Flch2_naranja,6,Flch3_amarilla,6,Flch4_roja,4,240,419,353,329,207,254,122,195,238,113,110,305
4915,4915_Cam.001__2_4_2_4_8_3.jpg,Flch0_azul,2,Flch6_morada,4,Flch1_verde,2,Flch2_naranja,4,Flch3_amarilla,8,Flch4_roja,3,128,115,286,287,225,373,129,288,241,226,290,317
4916,4916_Cam.002__2_1_1_2_1_7.jpg,Flch0_azul,2,Flch6_morada,1,Flch1_verde,1,Flch2_naranja,2,Flch3_amarilla,1,Flch4_roja,7,396,237,134,362,34,140,368,319,55,148,287,208
4917,4917_Cam.003__5_2_7_2_2_4.jpg,Flch0_azul,5,Flch6_morada,2,Flch1_verde,7,Flch2_naranja,2,Flch3_amarilla,2,Flch4_roja,4,265,115,375,330,236,291,384,131,377,125,289,336
4918,4918_Cam.003__2_5_5_1_7_2.jpg,Flch0_azul,2,Flch6_morada,5,Flch1_verde,5,Flch2_naranja,1,Flch3_amarilla,7,Flch4_roja,2,50,150,248,347,332,254,21,242,216,148,296,37
4919,4919_Cam.001__7_4_4_3_2_5.jpg,Flch0_azul,7,Flch6_morada,4,Flch1_verde,4,Flch2_naranja,3,Flch3_amarilla,2,Flch4_roja,5,149,219,137,278,165,113,324,177,271,74,285,224
4920,4920_Cam.001__9_3_3_1_3_2.jpg,Flch0_azul,9,Flch6_morada,3,Flch1_verde,3,Flch2_naranja,1,Flch3_amarilla,3,Flch4_roja,2,230,215,211,66,276,79,323,61,134,299,324,298
4921,4921_Cam.002__8_4_8_6_5_4.jpg,Flch0_azul,8,Flch6_morada,4,Flch1_verde,8,Flch2_naranja,6,Flch3_amarilla,5,Flch4_roja,4,236,296,215,350,182,225,287,294,204,151,345,270
4922,4922_Cam.002__1_10_7_2_3_4.jpg,Flch0_azul,1,Flch6_morada,10,Flch1_verde,7,Flch2_naranja,2,Flch3_amarilla,3,Flch4_roja,4,320,87,201,250,168,285,95,319,156,126,100,295
4923,4923_Cam.000__4_4_3_9_10_6.jpg,Flch0_azul,4,Flch6_morada,4,Flch1_verde,3,Flch2_naranja,9,Flch3_amarilla,10,Flch4_roja,6,166,106,328,310,144,88,221,232,255,203,282,293
4924,4924_Cam.001__2_6_7_4_4_1.jpg,Flch0_azul,2,Flch6_morada,6,Flch1_verde,7,Flch2_naranja,4,Flch3_amarilla,4,Flch4_roja,1,240,49,220,301,187,153,126,177,253,331,111,126
4925,4925_Cam.002__4_2_3_4_6_7.jpg,Flch0_azul,4,Flch6_morada,2,Flch1_verde,3,Flch2_naranja,4,Flch3_amarilla,6,Flch4_roja,7,95,283,272,87,363,204,225,137,134,277,159,261
4926,4926_Cam.003__3_1_3_1_2_5.jpg,Flch0_azul,3,Flch6_morada,1,Flch1_verde,3,Flch2_naranja,1,Flch3_amarilla,2,Flch4_roja,5,382,259,111,34,66,233,259,430,54,306,291,124
4927,4927_Cam.003__5_5_7_1_1_1.jpg,Flch0_azul,5,Flch6_morada,5,Flch1_verde,7,Flch2_naranja,1,Flch3_amarilla,1,Flch4_roja,1,302,310,350,231,278,268,287,413,14,268,134,23
4928,4928_Cam.003__1_5_2_1_4_5.jpg,Flch0_azul,1,Flch6_morada,5,Flch1_verde,2,Flch2_naranja,1,Flch3_amarilla,4,Flch4_roja,5,106,55,297,325,110,360,66,82,323,131,174,335
4929,4929_Cam.003__3_1_3_9_1_5.jpg,Flch0_azul,3,Flch6_morada,1,Flch1_verde,3,Flch2_naranja,9,Flch3_amarilla,1,Flch4_roja,5,176,55,287,411,157,360,249,186,239,419,152,309
4930,4930_Cam.001__7_1_2_2_1_2.jpg,Flch0_azul,7,Flch6_morada,1,Flch1_verde,2,Flch2_naranja,2,Flch3_amarilla,1,Flch4_roja,2,153,236,106,145,342,132,148,99,237,398,192,62
4931,4931_Cam.001__3_3_1_1_1_6.jpg,Flch0_azul,3,Flch6_morada,3,Flch1_verde,1,Flch2_naranja,1,Flch3_amarilla,1,Flch4_roja,6,151,110,116,185,192,396,368,185,100,143,229,129
4932,4932_Cam.003__3_1_10_1_4_4.jpg,Flch0_azul,3,Flch6_morada,1,Flch1_verde,10,Flch2_naranja,1,Flch3_amarilla,4,Flch4_roja,4,85,145,189,20,236,222,30,142,84,151,370,210
4933,4933_Cam.000__2_6_4_4_6_5.jpg,Flch0_azul,2,Flch6_morada,6,Flch1_verde,4,Flch2_naranja,4,Flch3_amarilla,6,Flch4_roja,5,352,164,312,237,151,134,147,129,206,292,331,244
4934,4934_Cam.001__6_5_1_4_1_3.jpg,Flch0_azul,6,Flch6_morada,5,Flch1_verde,1,Flch2_naranja,4,Flch3_amarilla,1,Flch4_roja,3,174,291,200,110,101,314,311,225,293,357,283,326
4935,4935_Cam.001__9_2_6_1_6_3.jpg,Flch0_azul,9,Flch6_morada,2,Flch1_verde,6,Flch2_naranja,1,Flch3_amarilla,6,Flch4_roja,3,182,213,318,305,266,229,251,395,175,147,198,345
4936,4936_Cam.000__6_4_4_6_4_4.jpg,Flch0_azul,6,Flch6_morada,4,Flch1_verde,4,Flch2_naranja,6,Flch3_amarilla,4,Flch4_roja,4,226,310,260,350,207,341,200,301,134,143,199,81
4937,4937_Cam.001__3_3_3_5_5_9.jpg,Flch0_azul,3,Flch6_morada,3,Flch1_verde,3,Flch2_naranja,5,Flch3_amarilla,5,Flch4_roja,9,324,243,324,166,245,84,133,195,131,213,201,187
4938,4938_Cam.000__3_5_1_1_4_3.jpg,Flch0_azul,3,Flch6_morada,5,Flch1_verde,1,Flch2_naranja,1,Flch3_amarilla,4,Flch4_roja,3,333,327,288,130,243,28,199,436,236,367,271,71
4939,4939_Cam.000__7_4_10_5_4_3.jpg,Flch0_azul,7,Flch6_morada,4,Flch1_verde,10,Flch2_naranja,5,Flch3_amarilla,4,Flch4_roja,3,262,141,126,250,244,209,324,208,256,82,343,305
4940,4940_Cam.001__2_5_1_6_6_7.jpg,Flch0_azul,2,Flch6_morada,5,Flch1_verde,1,Flch2_naranja,6,Flch3_amarilla,6,Flch4_roja,7,245,365,146,160,269,38,146,186,151,196,201,148
4941,4941_Cam.001__5_5_9_8_2_1.jpg,Flch0_azul,5,Flch6_morada,5,Flch1_verde,9,Flch2_naranja,8,Flch3_amarilla,2,Flch4_roja,1,160,295,137,166,211,181,233,237,123,125,83,215
4942,4942_Cam.001__1_4_4_1_1_3.jpg,Flch0_azul,1,Flch6_morada,4,Flch1_verde,4,Flch2_naranja,1,Flch3_amarilla,1,Flch4_roja,3,250,385,123,230,262,107,159,368,91,260,280,84
4943,4943_Cam.003__7_2_3_3_3_4.jpg,Flch0_azul,7,Flch6_morada,2,Flch1_verde,3,Flch2_naranja,3,Flch3_amarilla,3,Flch4_roja,4,224,138,406,225,330,344,177,372,214,65,330,325
4944,4944_Cam.001__1_5_7_2_5_1.jpg,Flch0_azul,1,Flch6_morada,5,Flch1_verde,7,Flch2_naranja,2,Flch3_amarilla,5,Flch4_roja,1,103,321,142,166,209,272,254,62,133,175,123,353
4945,4945_Cam.001__6_4_1_8_9_1.jpg,Flch0_azul,6,Flch6_morada,4,Flch1_verde,1,Flch2_naranja,8,Flch3_amarilla,9,Flch4_roja,1,144,192,241,330,116,335,162,211,177,215,111,321
4946,4946_Cam.001__1_8_1_8_7_2.jpg,Flch0_azul,1,Flch6_morada,8,Flch1_verde,1,Flch2_naranja,8,Flch3_amarilla,7,Flch4_roja,2,90,241,188,255,351,127,216,161,174,256,321,130
4947,4947_Cam.003__5_3_1_4_4_4.jpg,Flch0_azul,5,Flch6_morada,3,Flch1_verde,1,Flch2_naranja,4,Flch3_amarilla,4,Flch4_roja,4,234,106,296,83,325,44,89,154,81,258,77,214
4948,4948_Cam.002__6_6_2_5_2_2.jpg,Flch0_azul,6,Flch6_morada,6,Flch1_verde,2,Flch2_naranja,5,Flch3_amarilla,2,Flch4_roja,2,243,313,136,274,314,108,108,228,39,261,403,206
4949,4949_Cam.002__2_1_1_7_4_7.jpg,Flch0_azul,2,Flch6_morada,1,Flch1_verde,1,Flch2_naranja,7,Flch3_amarilla,4,Flch4_roja,7,100,334,416,258,415,247,259,288,302,329,208,307
4950,4950_Cam.003__6_7_3_6_6_4.jpg,Flch0_azul,6,Flch6_morada,7,Flch1_verde,3,Flch2_naranja,6,Flch3_amarilla,6,Flch4_roja,4,317,206,206,284,64,246,299,159,198,129,358,252
4951,4951_Cam.000__5_1_7_3_5_2.jpg,Flch0_azul,5,Flch6_morada,1,Flch1_verde,7,Flch2_naranja,3,Flch3_amarilla,5,Flch4_roja,2,208,326,201,13,302,214,339,293,327,242,283,397
4952,4952_Cam.000__1_3_2_3_6_8.jpg,Flch0_azul,1,Flch6_morada,3,Flch1_verde,2,Flch2_naranja,3,Flch3_amarilla,6,Flch4_roja,8,337,92,298,354,268,410,334,313,229,118,277,194
4953,4953_Cam.002__3_4_2_6_4_10.jpg,Flch0_azul,3,Flch6_morada,4,Flch1_verde,2,Flch2_naranja,6,Flch3_amarilla,4,Flch4_roja,10,223,355,154,335,36,223,137,286,356,253,213,255
4954,4954_Cam.003__8_1_4_3_10_5.jpg,Flch0_azul,8,Flch6_morada,1,Flch1_verde,4,Flch2_naranja,3,Flch3_amarilla,10,Flch4_roja,5,284,223,211,421,170,87,149,362,204,231,166,107
4955,4955_Cam.002__3_3_1_4_4_1.jpg,Flch0_azul,3,Flch6_morada,3,Flch1_verde,1,Flch2_naranja,4,Flch3_amarilla,4,Flch4_roja,1,61,223,367,264,53,311,81,222,138,327,237,384
4956,4956_Cam.003__1_2_4_2_1_5.jpg,Flch0_azul,1,Flch6_morada,2,Flch1_verde,4,Flch2_naranja,2,Flch3_amarilla,1,Flch4_roja,5,203,418,408,245,363,192,223,413,47,339,250,92
4957,4957_Cam.003__7_5_5_4_5_3.jpg,Flch0_azul,7,Flch6_morada,5,Flch1_verde,5,Flch2_naranja,4,Flch3_amarilla,5,Flch4_roja,3,156,227,310,309,147,118,336,301,331,171,61,271
4958,4958_Cam.000__1_8_8_4_9_1.jpg,Flch0_azul,1,Flch6_morada,8,Flch1_verde,8,Flch2_naranja,4,Flch3_amarilla,9,Flch4_roja,1,180,20,281,233,224,254,215,82,232,185,71,294
4959,4959_Cam.001__2_4_1_6_5_6.jpg,Flch0_azul,2,Flch6_morada,4,Flch1_verde,1,Flch2_naranja,6,Flch3_amarilla,5,Flch4_roja,6,135,341,132,278,105,311,144,233,157,294,235,278
4960,4960_Cam.003__2_4_6_1_4_1.jpg,Flch0_azul,2,Flch6_morada,4,Flch1_verde,6,Flch2_naranja,1,Flch3_amarilla,4,Flch4_roja,1,71,114,75,218,124,210,4,198,243,364,205,15
4961,4961_Cam.002__4_1_1_6_4_2.jpg,Flch0_azul,4,Flch6_morada,1,Flch1_verde,1,Flch2_naranja,6,Flch3_amarilla,4,Flch4_roja,2,349,230,263,74,236,385,260,168,164,343,282,103
4962,4962_Cam.000__9_8_5_4_1_3.jpg,Flch0_azul,9,Flch6_morada,8,Flch1_verde,5,Flch2_naranja,4,Flch3_amarilla,1,Flch4_roja,3,226,240,265,276,304,295,141,176,169,418,320,127
4963,4963_Cam.000__2_3_2_1_7_1.jpg,Flch0_azul,2,Flch6_morada,3,Flch1_verde,2,Flch2_naranja,1,Flch3_amarilla,7,Flch4_roja,1,277,48,290,90,193,49,140,30,208,170,97,66
4964,4964_Cam.002__3_6_1_3_3_2.jpg,Flch0_azul,3,Flch6_morada,6,Flch1_verde,1,Flch2_naranja,3,Flch3_amarilla,3,Flch4_roja,2,324,128,133,205,91,346,248,107,61,255,75,157
4965,4965_Cam.003__4_2_2_3_2_2.jpg,Flch0_azul,4,Flch6_morada,2,Flch1_verde,2,Flch2_naranja,3,Flch3_amarilla,2,Flch4_roja,2,336,123,34,198,185,30,367,319,395,299,384,109
4966,4966_Cam.002__8_6_3_5_6_1.jpg,Flch0_azul,8,Flch6_morada,6,Flch1_verde,3,Flch2_naranja,5,Flch3_amarilla,6,Flch4_roja,1,240,289,125,268,338,163,258,328,178,181,203,386
4967,4967_Cam.003__5_4_1_4_5_1.jpg,Flch0_azul,5,Flch6_morada,4,Flch1_verde,1,Flch2_naranja,4,Flch3_amarilla,5,Flch4_roja,1,273,320,349,300,8,232,367,168,103,237,425,138
4968,4968_Cam.001__3_9_5_1_3_4.jpg,Flch0_azul,3,Flch6_morada,9,Flch1_verde,5,Flch2_naranja,1,Flch3_amarilla,3,Flch4_roja,4,323,223,183,210,231,321,324,343,301,291,120,193
4969,4969_Cam.003__5_1_3_7_2_1.jpg,Flch0_azul,5,Flch6_morada,1,Flch1_verde,3,Flch2_naranja,7,Flch3_amarilla,2,Flch4_roja,1,194,338,430,251,119,79,187,142,30,237,362,366
4970,4970_Cam.000__6_2_6_4_2_4.jpg,Flch0_azul,6,Flch6_morada,2,Flch1_verde,6,Flch2_naranja,4,Flch3_amarilla,2,Flch4_roja,4,183,183,347,336,304,172,143,141,77,161,256,89
4971,4971_Cam.001__2_1_1_4_3_8.jpg,Flch0_azul,2,Flch6_morada,1,Flch1_verde,1,Flch2_naranja,4,Flch3_amarilla,3,Flch4_roja,8,294,351,362,269,364,201,236,340,201,66,201,166
4972,4972_Cam.002__5_3_6_4_8_1.jpg,Flch0_azul,5,Flch6_morada,3,Flch1_verde,6,Flch2_naranja,4,Flch3_amarilla,8,Flch4_roja,1,267,325,120,137,316,225,359,263,230,209,307,83
4973,4973_Cam.001__3_1_2_2_2_8.jpg,Flch0_azul,3,Flch6_morada,1,Flch1_verde,2,Flch2_naranja,2,Flch3_amarilla,2,Flch4_roja,8,333,216,171,389,259,360,158,87,346,248,244,210
4974,4974_Cam.003__2_8_1_5_3_7.jpg,Flch0_azul,2,Flch6_morada,8,Flch1_verde,1,Flch2_naranja,5,Flch3_amarilla,3,Flch4_roja,7,26,225,267,172,33,121,335,219,356,314,156,275
4975,4975_Cam.002__2_8_2_5_4_3.jpg,Flch0_azul,2,Flch6_morada,8,Flch1_verde,2,Flch2_naranja,5,Flch3_amarilla,4,Flch4_roja,3,232,373,191,279,55,165,111,249,347,254,73,284
4976,4976_Cam.001__9_4_3_4_1_6.jpg,Flch0_azul,9,Flch6_morada,4,Flch1_verde,3,Flch2_naranja,4,Flch3_amarilla,1,Flch4_roja,6,186,201,116,227,139,311,120,205,206,392,259,238
4977,4977_Cam.000__3_6_1_1_4_7.jpg,Flch0_azul,3,Flch6_morada,6,Flch1_verde,1,Flch2_naranja,1,Flch3_amarilla,4,Flch4_roja,7,257,371,311,206,341,92,245,10,214,347,187,207
4978,4978_Cam.003__1_5_1_6_2_6.jpg,Flch0_azul,1,Flch6_morada,5,Flch1_verde,1,Flch2_naranja,6,Flch3_amarilla,2,Flch4_roja,6,361,392,129,154,164,12,132,181,400,209,263,314
4979,4979_Cam.000__3_7_5_6_7_9.jpg,Flch0_azul,3,Flch6_morada,7,Flch1_verde,5,Flch2_naranja,6,Flch3_amarilla,7,Flch4_roja,9,127,102,189,201,288,125,311,187,225,276,262,187
4980,4980_Cam.003__6_4_1_5_4_3.jpg,Flch0_azul,6,Flch6_morada,4,Flch1_verde,1,Flch2_naranja,5,Flch3_amarilla,4,Flch4_roja,3,157,293,96,286,81,375,117,174,329,314,56,273
4981,4981_Cam.003__5_1_1_8_8_6.jpg,Flch0_azul,5,Flch6_morada,1,Flch1_verde,1,Flch2_naranja,8,Flch3_amarilla,8,Flch4_roja,6,272,112,404,135,34,145,276,236,180,182,181,120
4982,4982_Cam.003__5_3_2_8_1_3.jpg,Flch0_azul,5,Flch6_morada,3,Flch1_verde,2,Flch2_naranja,8,Flch3_amarilla,1,Flch4_roja,3,340,189,179,70,74,116,270,180,442,231,250,49
4983,4983_Cam.002__3_6_2_7_1_9.jpg,Flch0_azul,3,Flch6_morada,6,Flch1_verde,2,Flch2_naranja,7,Flch3_amarilla,1,Flch4_roja,9,325,334,133,219,48,173,286,218,106,347,194,250
4984,4984_Cam.001__4_1_5_4_2_6.jpg,Flch0_azul,4,Flch6_morada,1,Flch1_verde,5,Flch2_naranja,4,Flch3_amarilla,2,Flch4_roja,6,120,177,85,206,176,316,257,314,313,85,157,159
4985,4985_Cam.002__2_3_5_5_4_1.jpg,Flch0_azul,2,Flch6_morada,3,Flch1_verde,5,Flch2_naranja,5,Flch3_amarilla,4,Flch4_roja,1,121,339,282,120,300,305,231,151,90,221,168,75
4986,4986_Cam.000__1_6_3_1_2_6.jpg,Flch0_azul,1,Flch6_morada,6,Flch1_verde,3,Flch2_naranja,1,Flch3_amarilla,2,Flch4_roja,6,306,51,300,295,312,353,373,198,235,417,162,228
4987,4987_Cam.000__4_4_4_5_2_4.jpg,Flch0_azul,4,Flch6_morada,4,Flch1_verde,4,Flch2_naranja,5,Flch3_amarilla,2,Flch4_roja,4,137,269,346,244,322,297,257,348,93,210,163,107
4988,4988_Cam.002__1_2_4_5_1_1.jpg,Flch0_azul,1,Flch6_morada,2,Flch1_verde,4,Flch2_naranja,5,Flch3_amarilla,1,Flch4_roja,1,353,95,407,218,345,290,330,272,14,240,57,138
4989,4989_Cam.003__4_4_9_3_4_6.jpg,Flch0_azul,4,Flch6_morada,4,Flch1_verde,9,Flch2_naranja,3,Flch3_amarilla,4,Flch4_roja,6,88,248,329,319,194,216,277,385,267,344,134,243
4990,4990_Cam.001__3_9_1_5_1_1.jpg,Flch0_azul,3,Flch6_morada,9,Flch1_verde,1,Flch2_naranja,5,Flch3_amarilla,1,Flch4_roja,1,298,316,217,185,89,212,133,184,104,136,322,353
4991,4991_Cam.000__3_1_2_2_6_4.jpg,Flch0_azul,3,Flch6_morada,1,Flch1_verde,2,Flch2_naranja,2,Flch3_amarilla,6,Flch4_roja,4,99,187,371,255,280,402,324,356,286,151,331,276
4992,4992_Cam.000__1_4_3_3_4_3.jpg,Flch0_azul,1,Flch6_morada,4,Flch1_verde,3,Flch2_naranja,3,Flch3_amarilla,4,Flch4_roja,3,219,24,170,95,279,382,174,80,213,93,236,63
4993,4993_Cam.003__2_2_6_3_3_5.jpg,Flch0_azul,2,Flch6_morada,2,Flch1_verde,6,Flch2_naranja,3,Flch3_amarilla,3,Flch4_roja,5,148,43,93,354,113,214,269,61,176,63,271,318
4994,4994_Cam.000__4_5_1_5_1_2.jpg,Flch0_azul,4,Flch6_morada,5,Flch1_verde,1,Flch2_naranja,5,Flch3_amarilla,1,Flch4_roja,2,278,342,312,169,64,253,328,234,246,434,365,222
4995,4995_Cam.003__2_3_2_3_2_2.jpg,Flch0_azul,2,Flch6_morada,3,Flch1_verde,2,Flch2_naranja,3,Flch3_amarilla,2,Flch4_roja,2,46,269,58,178,408,269,191,49,58,126,414,241
